,Country,Granularity,Year,Population
16575,Saudi Arabia,Rural,2006,4619.627
16576,Saudi Arabia,Urban,2006,19958.674
16577,Saudi Arabia,Total,2007,25184.597
16578,Saudi Arabia,Male,2007,14098.635
16579,Saudi Arabia,Female,2007,11085.954
16580,Saudi Arabia,Rural,2007,4690.056
16581,Saudi Arabia,Urban,2007,20562.513
16582,Saudi Arabia,Total,2008,25888.541
16583,Saudi Arabia,Male,2008,14517.099
16584,Saudi Arabia,Female,2008,11371.436
16585,Saudi Arabia,Rural,2008,4760.487
16586,Saudi Arabia,Urban,2008,21180.283
16587,Saudi Arabia,Total,2009,26630.303
16588,Saudi Arabia,Male,2009,14956.362
16589,Saudi Arabia,Female,2009,11673.941
16590,Saudi Arabia,Rural,2009,4834.475
16591,Saudi Arabia,Urban,2009,21827.017
16592,Saudi Arabia,Total,2010,27421.461
16593,Saudi Arabia,Male,2010,15427.491
16594,Saudi Arabia,Female,2010,11993.977
16595,Saudi Arabia,Rural,2010,4913.575
16596,Saudi Arabia,Urban,2010,22512.101
16597,Saudi Arabia,Total,2011,28267.589
16598,Saudi Arabia,Male,2011,15932.439
16599,Saudi Arabia,Female,2011,12335.152
16600,Saudi Arabia,Rural,2011,4997.624
16601,Saudi Arabia,Urban,2011,23240.396
16602,Saudi Arabia,Total,2012,29154.9
16603,Saudi Arabia,Male,2012,16461.89
16604,Saudi Arabia,Female,2012,12693.016
16605,Saudi Arabia,Rural,2012,5084.189
16606,Saudi Arabia,Urban,2012,24002.168
16607,Saudi Arabia,Total,2013,30052.059
16608,Saudi Arabia,Male,2013,17001.886
16609,Saudi Arabia,Female,2013,13050.172
16610,Saudi Arabia,Rural,2013,5168.517
16611,Saudi Arabia,Urban,2013,24775.959
16612,Saudi Arabia,Total,2014,30916.597
16613,Saudi Arabia,Male,2014,17533.215
16614,Saudi Arabia,Female,2014,13383.388
16615,Saudi Arabia,Rural,2014,5244.48
16616,Saudi Arabia,Urban,2014,25532.242
16617,Saudi Arabia,Total,2015,31717.667
16618,Saudi Arabia,Male,2015,18040.933
16619,Saudi Arabia,Female,2015,13676.743
16620,Saudi Arabia,Rural,2015,5307.901
16621,Saudi Arabia,Urban,2015,26249.243
16622,Saudi Arabia,Total,2016,32443.447
16623,Saudi Arabia,Male,2016,18521.33
16624,Saudi Arabia,Female,2016,13922.113
16625,Saudi Arabia,Rural,2016,5357.473
16626,Saudi Arabia,Urban,2016,26918.214
16627,Saudi Arabia,Total,2017,33101.179
16628,Saudi Arabia,Male,2017,18975.12
16629,Saudi Arabia,Female,2017,14126.063
16630,Saudi Arabia,Rural,2017,5394.59
16631,Saudi Arabia,Urban,2017,27543.623
16632,Saudi Arabia,Total,2018,33702.756
16633,Saudi Arabia,Male,2018,19397.336
16634,Saudi Arabia,Female,2018,14305.421
16635,Saudi Arabia,Rural,2018,5421.205
16636,Saudi Arabia,Urban,2018,28133.138
16637,Senegal,Total,2000,9797.734
16638,Senegal,Male,2000,4813.466
16639,Senegal,Female,2000,4984.265
16640,Senegal,Rural,2000,5898.768
16641,Senegal,Urban,2000,3985.284
16642,Senegal,Total,2001,10036.104
16643,Senegal,Male,2001,4923.155
16644,Senegal,Female,2001,5112.947
16645,Senegal,Rural,2001,6033.724
16646,Senegal,Urban,2001,4100.773
16647,Senegal,Total,2002,10283.699
16648,Senegal,Male,2002,5038.253
16649,Senegal,Female,2002,5245.441
16650,Senegal,Rural,2002,6175.004
16651,Senegal,Urban,2002,4221.857
16652,Senegal,Total,2003,10541.467
16653,Senegal,Male,2003,5159.025
16654,Senegal,Female,2003,5382.445
16655,Senegal,Rural,2003,6306.742
16656,Senegal,Urban,2003,4364.248
16657,Senegal,Total,2004,10810.083
16658,Senegal,Male,2004,5285.42
16659,Senegal,Female,2004,5524.666
16660,Senegal,Rural,2004,6430.464
16661,Senegal,Urban,2004,4525.48
16662,Senegal,Total,2005,11090.116
16663,Senegal,Male,2005,5417.453
16664,Senegal,Female,2005,5672.67
16665,Senegal,Rural,2005,6557.896
16666,Senegal,Urban,2005,4693.37
16667,Senegal,Total,2006,11382.268
16668,Senegal,Male,2006,5555.513
16669,Senegal,Female,2006,5826.759
16670,Senegal,Rural,2006,6688.611
16671,Senegal,Urban,2006,4868.152
16672,Senegal,Total,2007,11687.08
16673,Senegal,Male,2007,5700.038
16674,Senegal,Female,2007,5987.04
16675,Senegal,Rural,2007,6823.185
16676,Senegal,Urban,2007,5050.372
16677,Senegal,Total,2008,12004.701
16678,Senegal,Male,2008,5851.066
16679,Senegal,Female,2008,6153.634
16680,Senegal,Rural,2008,6962.724
16681,Senegal,Urban,2008,5241.233
16682,Senegal,Total,2009,12335.084
16683,Senegal,Male,2009,6008.509
16684,Senegal,Female,2009,6326.583
16685,Senegal,Rural,2009,7108.938
16686,Senegal,Urban,2009,5441.979
16687,Senegal,Total,2010,12678.148
16688,Senegal,Male,2010,6172.314
16689,Senegal,Female,2010,6505.829
16690,Senegal,Rural,2010,7262.417
16691,Senegal,Urban,2010,5653.812
16692,Senegal,Total,2011,13033.809
16693,Senegal,Male,2011,6342.36
16694,Senegal,Female,2011,6691.454
16695,Senegal,Rural,2011,7423.569
16696,Senegal,Urban,2011,5877.341
16697,Senegal,Total,2012,13401.992
16698,Senegal,Male,2012,6518.704
16699,Senegal,Female,2012,6883.286
16700,Senegal,Rural,2012,7591.27
16701,Senegal,Urban,2012,6112.243
16702,Senegal,Total,2013,13782.424
16703,Senegal,Male,2013,6701.738
16704,Senegal,Female,2013,7080.691
16705,Senegal,Rural,2013,7763.486
16706,Senegal,Urban,2013,6356.834
16707,Senegal,Total,2014,14174.739
16708,Senegal,Male,2014,6891.927
16709,Senegal,Female,2014,7282.813
16710,Senegal,Rural,2014,7936.955
16711,Senegal,Urban,2014,6609.156
16712,Senegal,Total,2015,14578.459
16713,Senegal,Male,2015,7089.488
16714,Senegal,Female,2015,7488.962
16715,Senegal,Rural,2015,8108.284
16716,Senegal,Urban,2015,6868.71
16717,Senegal,Total,2016,14993.519
16718,Senegal,Male,2016,7294.613
16719,Senegal,Female,2016,7698.901
16720,Senegal,Rural,2016,8276.577
16721,Senegal,Urban,2016,7135.037
16722,Senegal,Total,2017,15419.355
16723,Senegal,Male,2017,7506.779
16724,Senegal,Female,2017,7912.575
16725,Senegal,Rural,2017,8442.004
16726,Senegal,Urban,2017,7408.563
16727,Senegal,Total,2018,15854.323
16728,Senegal,Male,2018,7724.65
16729,Senegal,Female,2018,8129.674
16730,Senegal,Rural,2018,8604.629
16731,Senegal,Urban,2018,7689.641
16732,Serbia,Total,2006,9145.914
16733,Serbia,Male,2006,4477.65
16734,Serbia,Female,2006,4668.263
16735,Serbia,Rural,2006,4210.06
16736,Serbia,Urban,2006,4963.229
16737,Serbia,Total,2007,9101.185
16738,Serbia,Male,2007,4456.581
16739,Serbia,Female,2007,4644.608
16740,Serbia,Rural,2007,4172.28
16741,Serbia,Urban,2007,4962.934
16742,Serbia,Total,2008,9060.103
16743,Serbia,Male,2008,4437.765
16744,Serbia,Female,2008,4622.34
16745,Serbia,Rural,2008,4135.754
16746,Serbia,Urban,2008,4963.798
16747,Serbia,Total,2009,9023.357
16748,Serbia,Male,2009,4421.118
16749,Serbia,Female,2009,4602.236
16750,Serbia,Rural,2009,4099.85
16751,Serbia,Urban,2009,4964.906
16752,Serbia,Total,2010,8991.254
16753,Serbia,Male,2010,4406.469
16754,Serbia,Female,2010,4584.789
16755,Serbia,Rural,2010,4063.98
16756,Serbia,Urban,2010,4965.736
16757,Serbia,Total,2011,8963.769
16758,Serbia,Male,2011,4393.691
16759,Serbia,Female,2011,4570.07
16760,Serbia,Rural,2011,4027.867
16761,Serbia,Urban,2011,4965.879
16762,Serbia,Total,2012,8940.113
16763,Serbia,Male,2012,4382.464
16764,Serbia,Female,2012,4557.652
16765,Serbia,Rural,2012,3998.797
16766,Serbia,Urban,2012,4958.187
16767,Serbia,Total,2013,8918.904
16768,Serbia,Male,2013,4372.121
16769,Serbia,Female,2013,4546.771
16770,Serbia,Rural,2013,3972.253
16771,Serbia,Urban,2013,4947.962
16772,Serbia,Total,2014,8898.289
16773,Serbia,Male,2014,4361.881
16774,Serbia,Female,2014,4536.403
16775,Serbia,Rural,2014,3946.346
16776,Serbia,Urban,2014,4938.366
16777,Serbia,Total,2015,8876.777
16778,Serbia,Male,2015,4351.072
16779,Serbia,Female,2015,4525.705
16780,Serbia,Rural,2015,3921.443
16781,Serbia,Urban,2015,4929.837
16782,Serbia,Total,2016,8853.963
16783,Serbia,Male,2016,4339.481
16784,Serbia,Female,2016,4514.482
16785,Serbia,Rural,2016,3897.595
16786,Serbia,Urban,2016,4922.488
16787,Serbia,Total,2017,8829.628
16788,Serbia,Male,2017,4326.985
16789,Serbia,Female,2017,4502.638
16790,Serbia,Rural,2017,3872.979
16791,Serbia,Urban,2017,4917.595
16792,Serbia,Total,2018,8802.754
16793,Serbia,Male,2018,4313.121
16794,Serbia,Female,2018,4489.62
16795,Serbia,Rural,2018,3847.25
16796,Serbia,Urban,2018,4914.777
16797,Serbia and Montenegro,Total,2000,10101.175
16798,Serbia and Montenegro,Male,2000,4959.43
16799,Serbia and Montenegro,Female,2000,5141.74
16800,Serbia and Montenegro,Rural,2000,4735.476
16801,Serbia and Montenegro,Urban,2000,5365.699
16802,Serbia and Montenegro,Total,2001,10023.939
16803,Serbia and Montenegro,Male,2001,4917.833
16804,Serbia and Montenegro,Female,2001,5106.106
16805,Serbia and Montenegro,Rural,2001,4673.072
16806,Serbia and Montenegro,Urban,2001,5353.521
16807,Serbia and Montenegro,Total,2002,9959.836
16808,Serbia and Montenegro,Male,2002,4883.148
16809,Serbia and Montenegro,Female,2002,5076.687
16810,Serbia and Montenegro,Rural,2002,4617.57
16811,Serbia and Montenegro,Urban,2002,5348.517
16812,Serbia and Montenegro,Total,2003,9906.313
16813,Serbia and Montenegro,Male,2003,4854.293
16814,Serbia and Montenegro,Female,2003,5052.02
16815,Serbia and Montenegro,Rural,2003,4567.662
16816,Serbia and Montenegro,Urban,2003,5349.304
16817,Serbia and Montenegro,Total,2004,9857.775
16818,Serbia and Montenegro,Male,2004,4828.697
16819,Serbia and Montenegro,Female,2004,5029.083
16820,Serbia and Montenegro,Rural,2004,4523.245
16821,Serbia and Montenegro,Urban,2004,5350.243
16822,Serbia and Montenegro,Total,2005,9810.216
16823,Serbia and Montenegro,Male,2005,4804.48
16824,Serbia and Montenegro,Female,2005,5005.726
16825,Serbia and Montenegro,Rural,2005,4481.055
16826,Serbia and Montenegro,Urban,2005,5350.319
16827,Seychelles,Total,2000,80.996
16828,Seychelles,Male,2000,40.358
16829,Seychelles,Female,2000,40.64
16830,Seychelles,Rural,2000,40.224
16831,Seychelles,Urban,2000,40.927
16832,Seychelles,Total,2001,82.414
16833,Seychelles,Male,2001,41.024
16834,Seychelles,Female,2001,41.389
16835,Seychelles,Rural,2001,40.75
16836,Seychelles,Urban,2001,41.817
16837,Seychelles,Total,2002,84.077
16838,Seychelles,Male,2002,41.818
16839,Seychelles,Female,2002,42.259
16840,Seychelles,Rural,2002,41.364
16841,Seychelles,Urban,2002,42.839
16842,Seychelles,Total,2003,85.81
16843,Seychelles,Male,2003,42.68
16844,Seychelles,Female,2003,43.127
16845,Seychelles,Rural,2003,41.99
16846,Seychelles,Urban,2003,43.92
16847,Seychelles,Total,2004,87.393
16848,Seychelles,Male,2004,43.529
16849,Seychelles,Female,2004,43.859
16850,Seychelles,Rural,2004,42.528
16851,Seychelles,Urban,2004,44.956
16852,Seychelles,Total,2005,88.648
16853,Seychelles,Male,2005,44.299
16854,Seychelles,Female,2005,44.353
16855,Seychelles,Rural,2005,42.89
16856,Seychelles,Urban,2005,45.854
16857,Seychelles,Total,2006,89.526
16858,Seychelles,Male,2006,44.987
16859,Seychelles,Female,2006,44.541
16860,Seychelles,Rural,2006,43.064
16861,Seychelles,Urban,2006,46.595
16862,Seychelles,Total,2007,90.088
16863,Seychelles,Male,2007,45.587
16864,Seychelles,Female,2007,44.495
16865,Seychelles,Rural,2007,43.077
16866,Seychelles,Urban,2007,47.204
16867,Seychelles,Total,2008,90.449
16868,Seychelles,Male,2008,46.135
16869,Seychelles,Female,2008,44.315
16870,Seychelles,Rural,2008,42.968
16871,Seychelles,Urban,2008,47.718
16872,Seychelles,Total,2009,90.802
16873,Seychelles,Male,2009,46.628
16874,Seychelles,Female,2009,44.16
16875,Seychelles,Rural,2009,42.814
16876,Seychelles,Urban,2009,48.22
16877,Seychelles,Total,2010,91.264
16878,Seychelles,Male,2010,47.092
16879,Seychelles,Female,2010,44.181
16880,Seychelles,Rural,2010,42.653
16881,Seychelles,Urban,2010,48.752
16882,Seychelles,Total,2011,91.883
16883,Seychelles,Male,2011,47.506
16884,Seychelles,Female,2011,44.376
16885,Seychelles,Rural,2011,42.501
16886,Seychelles,Urban,2011,49.333
16887,Seychelles,Total,2012,92.603
16888,Seychelles,Male,2012,47.879
16889,Seychelles,Female,2012,44.729
16890,Seychelles,Rural,2012,42.34
16891,Seychelles,Urban,2012,49.945
16892,Seychelles,Total,2013,93.395
16893,Seychelles,Male,2013,48.22
16894,Seychelles,Female,2013,45.177
16895,Seychelles,Rural,2013,42.174
16896,Seychelles,Urban,2013,50.591
16897,Seychelles,Total,2014,94.215
16898,Seychelles,Male,2014,48.553
16899,Seychelles,Female,2014,45.661
16900,Seychelles,Rural,2014,41.993
16901,Seychelles,Urban,2014,51.261
16902,Seychelles,Total,2015,94.978
16903,Seychelles,Male,2015,48.877
16904,Seychelles,Female,2015,46.104
16905,Seychelles,Rural,2015,41.809
16906,Seychelles,Urban,2015,51.933
16907,Seychelles,Total,2016,95.71
16908,Seychelles,Male,2016,49.205
16909,Seychelles,Female,2016,46.506
16910,Seychelles,Rural,2016,41.619
16911,Seychelles,Urban,2016,52.609
16912,Seychelles,Total,2017,96.418
16913,Seychelles,Male,2017,49.535
16914,Seychelles,Female,2017,46.883
16915,Seychelles,Rural,2017,41.437
16916,Seychelles,Urban,2017,53.3
16917,Seychelles,Total,2018,97.096
16918,Seychelles,Male,2018,49.853
16919,Seychelles,Female,2018,47.241
16920,Seychelles,Rural,2018,41.246
16921,Seychelles,Urban,2018,53.989
16922,Sierra Leone,Total,2000,4584.571
16923,Sierra Leone,Male,2000,2273.784
16924,Sierra Leone,Female,2000,2310.786
16925,Sierra Leone,Rural,2000,2938.242
16926,Sierra Leone,Urban,2000,1626.055
16927,Sierra Leone,Total,2001,4754.072
16928,Sierra Leone,Male,2001,2358.786
16929,Sierra Leone,Female,2001,2395.283
16930,Sierra Leone,Rural,2001,3039.37
16931,Sierra Leone,Urban,2001,1699.777
16932,Sierra Leone,Total,2002,4965.766
16933,Sierra Leone,Male,2002,2464.752
16934,Sierra Leone,Female,2002,2501.018
16935,Sierra Leone,Rural,2002,3167.216
16936,Sierra Leone,Urban,2002,1790.0
16937,Sierra Leone,Total,2003,5201.07
16938,Sierra Leone,Male,2003,2582.461
16939,Sierra Leone,Female,2003,2618.613
16940,Sierra Leone,Rural,2003,3309.412
16941,Sierra Leone,Urban,2003,1890.137
16942,Sierra Leone,Total,2004,5433.991
16943,Sierra Leone,Male,2004,2699.01
16944,Sierra Leone,Female,2004,2734.985
16945,Sierra Leone,Rural,2004,3448.988
16946,Sierra Leone,Urban,2004,1990.707
16947,Sierra Leone,Total,2005,5645.624
16948,Sierra Leone,Male,2005,2805.033
16949,Sierra Leone,Female,2005,2840.596
16950,Sierra Leone,Rural,2005,3569.351
16951,Sierra Leone,Urban,2005,2089.028
16952,Sierra Leone,Total,2006,5829.237
16953,Sierra Leone,Male,2006,2897.187
16954,Sierra Leone,Female,2006,2932.053
16955,Sierra Leone,Rural,2006,3666.929
16956,Sierra Leone,Urban,2006,2181.763
16957,Sierra Leone,Total,2007,5989.633
16958,Sierra Leone,Male,2007,2977.859
16959,Sierra Leone,Female,2007,3011.782
16960,Sierra Leone,Rural,2007,3748.249
16961,Sierra Leone,Urban,2007,2267.168
16962,Sierra Leone,Total,2008,6133.603
16963,Sierra Leone,Male,2008,3050.404
16964,Sierra Leone,Female,2008,3083.195
16965,Sierra Leone,Rural,2008,3817.768
16966,Sierra Leone,Urban,2008,2347.604
16967,Sierra Leone,Total,2009,6272.734
16968,Sierra Leone,Male,2009,3120.566
16969,Sierra Leone,Female,2009,3152.169
16970,Sierra Leone,Rural,2009,3882.977
16971,Sierra Leone,Urban,2009,2427.283
16972,Sierra Leone,Total,2010,6415.634
16973,Sierra Leone,Male,2010,3192.605
16974,Sierra Leone,Female,2010,3223.031
16975,Sierra Leone,Rural,2010,3949.115
16976,Sierra Leone,Urban,2010,2509.605
16977,Sierra Leone,Total,2011,6563.24
16978,Sierra Leone,Male,2011,3266.96
16979,Sierra Leone,Female,2011,3296.278
16980,Sierra Leone,Rural,2011,4016.739
16981,Sierra Leone,Urban,2011,2594.953
16982,Sierra Leone,Total,2012,6712.584
16983,Sierra Leone,Male,2012,3342.193
16984,Sierra Leone,Female,2012,3370.393
16985,Sierra Leone,Rural,2012,4083.903
16986,Sierra Leone,Urban,2012,2682.2
16987,Sierra Leone,Total,2013,6863.981
16988,Sierra Leone,Male,2013,3418.471
16989,Sierra Leone,Female,2013,3445.504
16990,Sierra Leone,Rural,2013,4150.771
16991,Sierra Leone,Urban,2013,2771.308
16992,Sierra Leone,Total,2014,7017.148
16993,Sierra Leone,Male,2014,3495.714
16994,Sierra Leone,Female,2014,3521.439
16995,Sierra Leone,Rural,2014,4216.939
16996,Sierra Leone,Urban,2014,2862.223
16997,Sierra Leone,Total,2015,7171.914
16998,Sierra Leone,Male,2015,3573.849
16999,Sierra Leone,Female,2015,3598.06
17000,Sierra Leone,Rural,2015,4282.234
17001,Sierra Leone,Urban,2015,2954.791
17002,Sierra Leone,Total,2016,7328.834
17003,Sierra Leone,Male,2016,3653.177
17004,Sierra Leone,Female,2016,3675.669
17005,Sierra Leone,Rural,2016,4346.912
17006,Sierra Leone,Urban,2016,3049.278
17007,Sierra Leone,Total,2017,7488.423
17008,Sierra Leone,Male,2017,3733.925
17009,Sierra Leone,Female,2017,3754.502
17010,Sierra Leone,Rural,2017,4410.71
17011,Sierra Leone,Urban,2017,3146.502
17012,Sierra Leone,Total,2018,7650.15
17013,Sierra Leone,Male,2018,3815.797
17014,Sierra Leone,Female,2018,3834.352
17015,Sierra Leone,Rural,2018,4473.227
17016,Sierra Leone,Urban,2018,3246.502
17017,Singapore,Total,2000,4028.871
17018,Singapore,Male,2000,2066.176
17019,Singapore,Female,2000,1962.696
17020,Singapore,Rural,2000,0.0
17021,Singapore,Urban,2000,3913.96
17022,Singapore,Total,2001,4077.145
17023,Singapore,Male,2001,2085.196
17024,Singapore,Female,2001,1991.954
17025,Singapore,Rural,2001,0.0
17026,Singapore,Urban,2001,4018.779
17027,Singapore,Total,2002,4104.419
17028,Singapore,Male,2002,2089.568
17029,Singapore,Female,2002,2014.839
17030,Singapore,Rural,2002,0.0
17031,Singapore,Urban,2002,4131.208
17032,Singapore,Total,2003,4129.225
17033,Singapore,Male,2003,2092.06
17034,Singapore,Female,2003,2037.167
17035,Singapore,Rural,2003,0.0
17036,Singapore,Urban,2003,4249.295
17037,Singapore,Total,2004,4177.213
17038,Singapore,Male,2004,2110.244
17039,Singapore,Female,2004,2066.958
17040,Singapore,Rural,2004,0.0
17041,Singapore,Urban,2004,4370.04
17042,Singapore,Total,2005,4265.687
17043,Singapore,Male,2005,2156.06
17044,Singapore,Female,2005,2109.633
17045,Singapore,Rural,2005,0.0
17046,Singapore,Urban,2005,4491.042
17047,Singapore,Total,2006,4402.331
17048,Singapore,Male,2006,2234.783
17049,Singapore,Female,2006,2167.541
17050,Singapore,Rural,2006,0.0
17051,Singapore,Urban,2006,4611.901
17052,Singapore,Total,2007,4578.63
17053,Singapore,Male,2007,2340.629
17054,Singapore,Female,2007,2238.0
17055,Singapore,Rural,2007,0.0
17056,Singapore,Urban,2007,4732.528
17057,Singapore,Total,2008,4775.804
17058,Singapore,Male,2008,2460.828
17059,Singapore,Female,2008,2314.982
17060,Singapore,Rural,2008,0.0
17061,Singapore,Urban,2008,4851.109
17062,Singapore,Total,2009,4966.614
17063,Singapore,Male,2009,2576.836
17064,Singapore,Female,2009,2389.778
17065,Singapore,Rural,2009,0.0
17066,Singapore,Urban,2009,4965.518
17067,Singapore,Total,2010,5131.172
17068,Singapore,Male,2010,2675.141
17069,Singapore,Female,2010,2456.029
17070,Singapore,Rural,2010,0.0
17071,Singapore,Urban,2010,5074.252
17072,Singapore,Total,2011,5263.636
17073,Singapore,Male,2011,2751.747
17074,Singapore,Female,2011,2511.893
17075,Singapore,Rural,2011,0.0
17076,Singapore,Urban,2011,5176.017
17077,Singapore,Total,2012,5369.476
17078,Singapore,Male,2012,2810.447
17079,Singapore,Female,2012,2559.022
17080,Singapore,Rural,2012,0.0
17081,Singapore,Urban,2012,5270.958
17082,Singapore,Total,2013,5453.737
17083,Singapore,Male,2013,2854.988
17084,Singapore,Female,2013,2598.744
17085,Singapore,Rural,2013,0.0
17086,Singapore,Urban,2013,5360.837
17087,Singapore,Total,2014,5525.626
17088,Singapore,Male,2014,2891.999
17089,Singapore,Female,2014,2633.629
17090,Singapore,Rural,2014,0.0
17091,Singapore,Urban,2014,5448.342
17092,Singapore,Total,2015,5592.152
17093,Singapore,Male,2015,2926.484
17094,Singapore,Female,2015,2665.659
17095,Singapore,Rural,2015,0.0
17096,Singapore,Urban,2015,5535.262
17097,Singapore,Total,2016,5653.634
17098,Singapore,Male,2016,2958.818
17099,Singapore,Female,2016,2694.807
17100,Singapore,Rural,2016,0.0
17101,Singapore,Urban,2016,5622.455
17102,Singapore,Total,2017,5708.041
17103,Singapore,Male,2017,2987.482
17104,Singapore,Female,2017,2720.56
17105,Singapore,Rural,2017,0.0
17106,Singapore,Urban,2017,5708.844
17107,Singapore,Total,2018,5757.499
17108,Singapore,Male,2018,3013.585
17109,Singapore,Female,2018,2743.918
17110,Singapore,Rural,2018,0.0
17111,Singapore,Urban,2018,5791.901
17112,Sint Maarten  (Dutch part),Total,2011,35.058
17113,Sint Maarten  (Dutch part),Rural,2011,0.0
17114,Sint Maarten  (Dutch part),Urban,2011,33.976
17115,Sint Maarten  (Dutch part),Total,2012,36.241
17116,Sint Maarten  (Dutch part),Rural,2012,0.0
17117,Sint Maarten  (Dutch part),Urban,2012,35.133
17118,Sint Maarten  (Dutch part),Total,2013,37.583
17119,Sint Maarten  (Dutch part),Rural,2013,0.0
17120,Sint Maarten  (Dutch part),Urban,2013,36.439
17121,Sint Maarten  (Dutch part),Total,2014,38.876
17122,Sint Maarten  (Dutch part),Rural,2014,0.0
17123,Sint Maarten  (Dutch part),Urban,2014,37.697
17124,Sint Maarten  (Dutch part),Total,2015,39.968
17125,Sint Maarten  (Dutch part),Rural,2015,0.0
17126,Sint Maarten  (Dutch part),Urban,2015,38.75
17127,Sint Maarten  (Dutch part),Total,2016,40.808
17128,Sint Maarten  (Dutch part),Rural,2016,0.0
17129,Sint Maarten  (Dutch part),Urban,2016,39.537
17130,Sint Maarten  (Dutch part),Total,2017,41.444
17131,Sint Maarten  (Dutch part),Rural,2017,0.0
17132,Sint Maarten  (Dutch part),Urban,2017,40.12
17133,Sint Maarten  (Dutch part),Total,2018,41.94
17134,Sint Maarten  (Dutch part),Rural,2018,0.0
17135,Sint Maarten  (Dutch part),Urban,2018,40.552
17136,Slovakia,Total,2000,5399.211
17137,Slovakia,Male,2000,2621.672
17138,Slovakia,Female,2000,2777.535
17139,Slovakia,Rural,2000,2363.059
17140,Slovakia,Urban,2000,3036.152
17141,Slovakia,Total,2001,5399.992
17142,Slovakia,Male,2001,2621.029
17143,Slovakia,Female,2001,2778.966
17144,Slovakia,Rural,2001,2367.176
17145,Slovakia,Urban,2001,3032.83
17146,Slovakia,Total,2002,5400.122
17147,Slovakia,Male,2002,2620.098
17148,Slovakia,Female,2002,2780.026
17149,Slovakia,Rural,2002,2375.345
17150,Slovakia,Urban,2002,3024.809
17151,Slovakia,Total,2003,5399.834
17152,Slovakia,Male,2003,2619.066
17153,Slovakia,Female,2003,2780.778
17154,Slovakia,Rural,2003,2383.336
17155,Slovakia,Urban,2003,3016.55
17156,Slovakia,Total,2004,5399.38
17157,Slovakia,Male,2004,2618.127
17158,Slovakia,Female,2004,2781.247
17159,Slovakia,Rural,2004,2391.255
17160,Slovakia,Urban,2004,3008.164
17161,Slovakia,Total,2005,5398.963
17162,Slovakia,Male,2005,2617.477
17163,Slovakia,Female,2005,2781.485
17164,Slovakia,Rural,2005,2399.162
17165,Slovakia,Urban,2005,2999.801
17166,Slovakia,Total,2006,5398.673
17167,Slovakia,Male,2006,2617.154
17168,Slovakia,Female,2006,2781.52
17169,Slovakia,Rural,2006,2407.098
17170,Slovakia,Urban,2006,2991.443
17171,Slovakia,Total,2007,5398.692
17172,Slovakia,Male,2007,2617.239
17173,Slovakia,Female,2007,2781.454
17174,Slovakia,Rural,2007,2415.132
17175,Slovakia,Urban,2007,2983.194
17176,Slovakia,Total,2008,5399.371
17177,Slovakia,Male,2008,2617.861
17178,Slovakia,Female,2008,2781.501
17179,Slovakia,Rural,2008,2423.516
17180,Slovakia,Urban,2008,2975.34
17181,Slovakia,Total,2009,5401.153
17182,Slovakia,Male,2009,2619.196
17183,Slovakia,Female,2009,2781.953
17184,Slovakia,Rural,2009,2432.484
17185,Slovakia,Urban,2009,2968.235
17186,Slovakia,Total,2010,5404.294
17187,Slovakia,Male,2010,2621.333
17188,Slovakia,Female,2010,2782.96
17189,Slovakia,Rural,2010,2448.958
17190,Slovakia,Urban,2010,2955.336
17191,Slovakia,Total,2011,5408.937
17192,Slovakia,Male,2011,2624.311
17193,Slovakia,Female,2011,2784.621
17194,Slovakia,Rural,2011,2465.827
17195,Slovakia,Urban,2011,2944.02
17196,Slovakia,Total,2012,5414.889
17197,Slovakia,Male,2012,2628.034
17198,Slovakia,Female,2012,2786.86
17199,Slovakia,Rural,2012,2476.704
17200,Slovakia,Urban,2012,2940.366
17201,Slovakia,Total,2013,5421.725
17202,Slovakia,Male,2013,2632.278
17203,Slovakia,Female,2013,2789.443
17204,Slovakia,Rural,2013,2487.967
17205,Slovakia,Urban,2013,2937.163
17206,Slovakia,Total,2014,5428.803
17207,Slovakia,Male,2014,2636.76
17208,Slovakia,Female,2014,2792.038
17209,Slovakia,Rural,2014,2499.107
17210,Slovakia,Urban,2014,2933.734
17211,Slovakia,Total,2015,5435.611
17212,Slovakia,Male,2015,2641.214
17213,Slovakia,Female,2015,2794.4
17214,Slovakia,Rural,2015,2508.148
17215,Slovakia,Urban,2015,2931.17
17216,Slovakia,Total,2016,5442.003
17217,Slovakia,Male,2016,2645.577
17218,Slovakia,Female,2016,2796.424
17219,Slovakia,Rural,2016,2514.92
17220,Slovakia,Urban,2016,2929.298
17221,Slovakia,Total,2017,5447.9
17222,Slovakia,Male,2017,2649.774
17223,Slovakia,Female,2017,2798.129
17224,Slovakia,Rural,2017,2519.468
17225,Slovakia,Urban,2017,2928.194
17226,Slovakia,Total,2018,5453.014
17227,Slovakia,Male,2018,2653.529
17228,Slovakia,Female,2018,2799.488
17229,Slovakia,Rural,2018,2521.863
17230,Slovakia,Urban,2018,2927.953
17231,Slovenia,Total,2000,1987.717
17232,Slovenia,Male,2000,972.004
17233,Slovenia,Female,2000,1015.706
17234,Slovenia,Rural,2000,979.257
17235,Slovenia,Urban,2000,1009.242
17236,Slovenia,Total,2001,1987.461
17237,Slovenia,Male,2001,972.099
17238,Slovenia,Female,2001,1015.358
17239,Slovenia,Rural,2001,978.66
17240,Slovenia,Urban,2001,1009.689
17241,Slovenia,Total,2002,1987.267
17242,Slovenia,Male,2002,971.604
